country,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry,normalized_light_intensity
The Philippines,93581,81365,7,259,"POLYGON ((121.00341796875 14.5091443533584, 121.008911132812 14.5091443533584, 121.008911132812 14.503826315249, 121.00341796875 14.503826315249, 121.00341796875 14.5091443533584))",0.3896300926996154
The Philippines,48917,46382,5,25,"POLYGON ((121.008911132812 14.5091443533584, 121.014404296875 14.5091443533584, 121.014404296875 14.503826315249, 121.008911132812 14.503826315249, 121.008911132812 14.5091443533584))",0.5423217708424314
The Philippines,255,1534,39,1,"POLYGON ((121.041870117188 13.7633957796245, 121.04736328125 13.7633957796245, 121.04736328125 13.7580602828386, 121.041870117188 13.7580602828386, 121.041870117188 13.7633957796245))",0.3173873954758539
The Philippines,134791,53321,4,1,"POLYGON ((121.052856445312 13.6780132567255, 121.058349609375 13.6780132567255, 121.058349609375 13.6726758186698, 121.052856445312 13.6726758186698, 121.052856445312 13.6780132567255))",0.482296358880209
The Philippines,134791,53321,4,1,"POLYGON ((121.052856445312 13.6780132567255, 121.058349609375 13.6780132567255, 121.058349609375 13.6726758186698, 121.052856445312 13.6726758186698, 121.052856445312 13.6780132567255))",0.3325620869016306
The Philippines,41190,33501,21,64,"POLYGON ((122.074584960938 6.90461404723808, 122.080078125 6.90461404723808, 122.080078125 6.89916069002835, 122.074584960938 6.89916069002835, 122.074584960938 6.90461404723808))",0.3628674222040266
The Philippines,23566,33929,32,2,"POLYGON ((124.436645507812 10.8926480150442, 124.442138671875 10.8926480150442, 124.442138671875 10.8872537726346, 124.436645507812 10.8872537726346, 124.436645507812 10.8926480150442))",0.3100707524162617
The Philippines,27940,25424,16,66,"POLYGON ((123.920288085938 10.3149192858132, 123.92578125 10.3149192858132, 123.92578125 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3149192858132))",0.3414850172300384
The Philippines,27940,25424,16,66,"POLYGON ((123.920288085938 10.3149192858132, 123.92578125 10.3149192858132, 123.92578125 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3149192858132))",0.3631582647640581
The Philippines,44038,41066,13,42,"POLYGON ((123.898315429688 10.2933010001091, 123.90380859375 10.2933010001091, 123.90380859375 10.287896197089, 123.898315429688 10.287896197089, 123.898315429688 10.2933010001091))",0.3107141418379914
The Philippines,22835,28206,20,152,"POLYGON ((124.013671875 10.3095148534366, 124.019165039062 10.3095148534366, 124.019165039062 10.3041103283294, 124.013671875 10.3041103283294, 124.013671875 10.3095148534366))",0.3287238962226868
The Philippines,8130,9524,26,3,"POLYGON ((124.661865234375 8.4995374089894, 124.667358398438 8.4995374089894, 124.667358398438 8.49410453755188, 124.661865234375 8.49410453755188, 124.661865234375 8.4995374089894))",0.3266054743479348
Japan,45666,58901,31,36,"POLYGON ((141.344604492188 43.0568477758455, 141.35009765625 43.0568477758455, 141.35009765625 43.0528339176279, 141.344604492188 43.0528339176279, 141.344604492188 43.0568477758455))",0.353906991369934
Japan,47658,76143,34,41,"POLYGON ((141.35009765625 43.0568477758455, 141.355590820312 43.0568477758455, 141.355590820312 43.0528339176279, 141.35009765625 43.0528339176279, 141.35009765625 43.0568477758455))",0.461180027261965
Japan,41418,57066,31,30,"POLYGON ((141.355590820312 43.0568477758455, 141.361083984375 43.0568477758455, 141.361083984375 43.0528339176279, 141.355590820312 43.0528339176279, 141.355590820312 43.0568477758455))",0.3543171792185472
Japan,50148,64743,31,56,"POLYGON ((135.499877929688 34.7009774147201, 135.50537109375 34.7009774147201, 135.50537109375 34.6964611727235, 135.499877929688 34.6964611727235, 135.499877929688 34.7009774147201))",0.3057739494013567
Japan,50148,64743,31,56,"POLYGON ((135.499877929688 34.7009774147201, 135.50537109375 34.7009774147201, 135.50537109375 34.6964611727235, 135.499877929688 34.6964611727235, 135.499877929688 34.7009774147201))",0.3032547413769599
Japan,39637,88138,23,115,"POLYGON ((135.499877929688 34.6738762658827, 135.50537109375 34.6738762658827, 135.50537109375 34.6693585452454, 135.499877929688 34.6693585452454, 135.499877929688 34.6738762658827))",0.3570845664812057
Japan,39637,88138,23,115,"POLYGON ((135.499877929688 34.6738762658827, 135.50537109375 34.6738762658827, 135.50537109375 34.6693585452454, 135.499877929688 34.6693585452454, 135.499877929688 34.6738762658827))",0.3947406415104734
Japan,66959,63474,21,70,"POLYGON ((135.50537109375 34.6738762658827, 135.510864257812 34.6738762658827, 135.510864257812 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6738762658827))",0.301470940867766
Japan,82434,91631,36,65,"POLYGON ((135.499877929688 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6648405782193, 135.499877929688 34.6648405782193, 135.499877929688 34.6693585452454))",0.3335532597538985
Japan,82434,91631,36,65,"POLYGON ((135.499877929688 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6648405782193, 135.499877929688 34.6648405782193, 135.499877929688 34.6693585452454))",0.3585779343629532
Japan,70599,121441,11,170,"POLYGON ((139.707641601562 35.7375951517478, 139.713134765625 35.7375951517478, 139.713134765625 35.7331362231339, 139.707641601562 35.7331362231339, 139.707641601562 35.7375951517478))",0.3004668985522971
Japan,43902,68976,30,166,"POLYGON ((139.696655273438 35.697455807258, 139.7021484375 35.697455807258, 139.7021484375 35.6929946320988, 139.696655273438 35.6929946320988, 139.696655273438 35.697455807258))",0.419783003259607
Japan,79359,83288,22,86,"POLYGON ((139.696655273438 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.6885332073887, 139.696655273438 35.6885332073887, 139.696655273438 35.6929946320988))",0.370764457768912
Japan,61716,74724,14,257,"POLYGON ((139.7021484375 35.697455807258, 139.707641601562 35.697455807258, 139.707641601562 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.697455807258))",0.5764750410684207
Japan,68970,85288,12,109,"POLYGON ((139.707641601562 35.697455807258, 139.713134765625 35.697455807258, 139.713134765625 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.697455807258))",0.38120700119923
Japan,52721,80283,18,99,"POLYGON ((139.7021484375 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.6885332073887, 139.7021484375 35.6885332073887, 139.7021484375 35.6929946320988))",0.5005674286212043
Japan,79654,106503,11,199,"POLYGON ((139.707641601562 35.6929946320988, 139.713134765625 35.6929946320988, 139.713134765625 35.6885332073887, 139.707641601562 35.6885332073887, 139.707641601562 35.6929946320988))",0.3182463193620772
Japan,75012,84689,16,77,"POLYGON ((139.696655273438 35.6662223410348, 139.7021484375 35.6662223410348, 139.7021484375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6662223410348))",0.4146447981841389
Japan,62993,96119,15,149,"POLYGON ((139.691162109375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6572962480963, 139.691162109375 35.6572962480963, 139.691162109375 35.661759419295))",0.319466018949149
Japan,74550,80455,17,167,"POLYGON ((139.696655273438 35.661759419295, 139.7021484375 35.661759419295, 139.7021484375 35.6572962480963, 139.696655273438 35.6572962480963, 139.696655273438 35.661759419295))",0.4053694801616702
Taiwan,76856,38595,8,3,"POLYGON ((121.234130859375 25.1005230574652, 121.239624023438 25.1005230574652, 121.239624023438 25.0955485396042, 121.234130859375 25.0955485396042, 121.234130859375 25.1005230574652))",0.3866663519788088
Taiwan,88357,12996,9,8,"POLYGON ((121.239624023438 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.090573819461))",0.4366412617037
Taiwan,79903,122763,7,2,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))",0.3346298938895058
Taiwan,79903,122763,7,2,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))",0.3222305194403146
Taiwan,65359,49444,4,23,"POLYGON ((121.2451171875 25.090573819461, 121.250610351562 25.090573819461, 121.250610351562 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.090573819461))",0.3443322821180268
Taiwan,16082,7045,6,1,"POLYGON ((121.228637695312 25.0855988970648, 121.234130859375 25.0855988970648, 121.234130859375 25.0806237724448, 121.228637695312 25.0806237724448, 121.228637695312 25.0855988970648))",0.4566039013194258
Taiwan,142435,161546,6,137,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))",0.3857673022261539
Taiwan,142435,161546,6,137,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))",0.7601874338849802
Taiwan,110811,128221,5,39,"POLYGON ((121.234130859375 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0855988970648))",0.8406506865015251
Taiwan,8486,2569,47,1,"POLYGON ((121.239624023438 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.0806237724448, 121.239624023438 25.0806237724448, 121.239624023438 25.0855988970648))",0.7418345197078511
Taiwan,130349,154414,6,12,"POLYGON ((121.234130859375 25.0806237724448, 121.239624023438 25.0806237724448, 121.239624023438 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0806237724448))",1.0
Taiwan,172080,209352,6,7,"POLYGON ((121.228637695312 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0706729166511, 121.228637695312 25.0706729166511, 121.228637695312 25.0756484456305))",0.3484569704013943
Taiwan,172080,209352,6,7,"POLYGON ((121.228637695312 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0706729166511, 121.228637695312 25.0706729166511, 121.228637695312 25.0756484456305))",0.437292498650187
Taiwan,172080,209352,6,7,"POLYGON ((121.228637695312 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0706729166511, 121.228637695312 25.0706729166511, 121.228637695312 25.0756484456305))",0.7353009942130687
Taiwan,60016,20277,8,2,"POLYGON ((121.2451171875 25.0855988970648, 121.250610351562 25.0855988970648, 121.250610351562 25.0806237724448, 121.2451171875 25.0806237724448, 121.2451171875 25.0855988970648))",0.3538007312377942
Taiwan,61798,32059,8,243,"POLYGON ((121.217651367188 24.966140159913, 121.22314453125 24.966140159913, 121.22314453125 24.961160190729, 121.217651367188 24.961160190729, 121.217651367188 24.966140159913))",0.3093201395273168
Taiwan,59719,32725,6,131,"POLYGON ((121.217651367188 24.961160190729, 121.22314453125 24.961160190729, 121.22314453125 24.9561800200559, 121.217651367188 24.9561800200559, 121.217651367188 24.961160190729))",0.3517153871920307
Taiwan,69385,27183,9,148,"POLYGON ((121.217651367188 24.9561800200559, 121.22314453125 24.9561800200559, 121.22314453125 24.9511996479231, 121.217651367188 24.9511996479231, 121.217651367188 24.9561800200559))",0.3039388995223279
Taiwan,72615,40782,7,188,"POLYGON ((121.22314453125 24.961160190729, 121.228637695312 24.961160190729, 121.228637695312 24.9561800200559, 121.22314453125 24.9561800200559, 121.22314453125 24.961160190729))",0.3351624629764624
Taiwan,88642,42645,7,261,"POLYGON ((121.22314453125 24.9561800200559, 121.228637695312 24.9561800200559, 121.228637695312 24.9511996479231, 121.22314453125 24.9511996479231, 121.22314453125 24.9561800200559))",0.3219398472348311
Taiwan,125558,45040,8,493,"POLYGON ((121.481323242188 25.0656971855359, 121.48681640625 25.0656971855359, 121.48681640625 25.0607212523142, 121.481323242188 25.0607212523142, 121.481323242188 25.0656971855359))",0.3148950057290141
Taiwan,107686,43384,8,608,"POLYGON ((121.481323242188 25.0607212523142, 121.48681640625 25.0607212523142, 121.48681640625 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0607212523142))",0.3299851942727171
Taiwan,95718,40286,11,34,"POLYGON ((121.475830078125 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0507687796686, 121.475830078125 25.0507687796686, 121.475830078125 25.0557451170153))",0.3025137750016235
Taiwan,91292,41860,8,459,"POLYGON ((121.481323242188 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0507687796686, 121.481323242188 25.0507687796686, 121.481323242188 25.0557451170153))",0.3261205116560602
Taiwan,93480,34812,8,794,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))",0.3147162275716483
Taiwan,93480,34812,8,794,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))",0.3410217128022745
Taiwan,75095,34266,12,556,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.352372854492281
Taiwan,75095,34266,12,556,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.302881098026678
Taiwan,77950,42788,13,298,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.382469345009702
Taiwan,77950,42788,13,298,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.328645027709935
Taiwan,113525,51210,9,1103,"POLYGON ((121.5087890625 25.0557451170153, 121.514282226562 25.0557451170153, 121.514282226562 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0557451170153))",0.321479033966763
Taiwan,80026,39239,6,455,"POLYGON ((121.514282226562 25.0557451170153, 121.519775390625 25.0557451170153, 121.519775390625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0557451170153))",0.3222186410088405
Taiwan,102533,72953,6,410,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3709829405926646
Taiwan,102533,72953,6,410,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3697386943049559
Taiwan,62891,34258,8,513,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3429146534310403
Taiwan,62891,34258,8,513,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3748816281307964
Taiwan,97614,47346,6,788,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3039704200659781
