country,normalized_light_intensity,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,year,geometry
Taiwan,0.4011623860383866,122220.25,53662.5,7.5,392.25,2021,"POLYGON ((120.294799804688 22.6342926937935, 120.30029296875 22.6342926937935, 120.30029296875 22.6292225194605, 120.294799804688 22.6292225194605, 120.294799804688 22.6342926937935))"
Taiwan,0.417810706480581,122220.25,53662.5,7.5,392.25,2021,"POLYGON ((120.294799804688 22.6342926937935, 120.30029296875 22.6342926937935, 120.30029296875 22.6292225194605, 120.294799804688 22.6292225194605, 120.294799804688 22.6342926937935))"
Taiwan,0.3709463154289528,109606.5,44542.5,8.5,374.25,2021,"POLYGON ((120.294799804688 22.6393626810567, 120.30029296875 22.6393626810567, 120.30029296875 22.6342926937935, 120.294799804688 22.6342926937935, 120.294799804688 22.6393626810567))"
Taiwan,0.3590350241762958,109606.5,44542.5,8.5,374.25,2021,"POLYGON ((120.294799804688 22.6393626810567, 120.30029296875 22.6393626810567, 120.30029296875 22.6342926937935, 120.294799804688 22.6342926937935, 120.294799804688 22.6393626810567))"
Taiwan,0.3383991763976963,88460.0,43244.0,9.0,203.5,2021,"POLYGON ((120.294799804688 22.6444324812172, 120.30029296875 22.6444324812172, 120.30029296875 22.6393626810567, 120.294799804688 22.6393626810567, 120.294799804688 22.6444324812172))"
Taiwan,0.3346129069561298,88460.0,43244.0,9.0,203.5,2021,"POLYGON ((120.294799804688 22.6444324812172, 120.30029296875 22.6444324812172, 120.30029296875 22.6393626810567, 120.294799804688 22.6393626810567, 120.294799804688 22.6444324812172))"
Taiwan,0.3123952169981752,118325.25,48886.25,8.25,266.5,2021,"POLYGON ((120.294799804688 22.6495020942422, 120.30029296875 22.6495020942422, 120.30029296875 22.6444324812172, 120.294799804688 22.6444324812172, 120.294799804688 22.6495020942422))"
Taiwan,0.3275704178455654,38473.0,27229.0,11.0,1.0,2021,"POLYGON ((120.30029296875 22.5683658479615, 120.305786132812 22.5683658479615, 120.305786132812 22.5632932447078, 120.30029296875 22.5632932447078, 120.30029296875 22.5683658479615))"
Taiwan,0.3261323124507272,47433.0,20955.0,13.5,1.0,2021,"POLYGON ((120.30029296875 22.5734382645724, 120.305786132812 22.5734382645724, 120.305786132812 22.5683658479615, 120.30029296875 22.5683658479615, 120.30029296875 22.5734382645724))"
Taiwan,0.383017654959282,114346.0,55779.5,6.5,623.75,2021,"POLYGON ((120.30029296875 22.6140108743703, 120.305786132812 22.6140108743703, 120.305786132812 22.6089399520859, 120.30029296875 22.6089399520859, 120.30029296875 22.6140108743703))"
Taiwan,0.384859782297853,103901.5,50305.5,8.5,301.5,2021,"POLYGON ((120.30029296875 22.6190816097161, 120.305786132812 22.6190816097161, 120.305786132812 22.6140108743703, 120.30029296875 22.6140108743703, 120.30029296875 22.6190816097161))"
Taiwan,0.3444310361365564,119790.75,48948.0,8.5,368.0,2021,"POLYGON ((120.30029296875 22.6241521580904, 120.305786132812 22.6241521580904, 120.305786132812 22.6190816097161, 120.30029296875 22.6190816097161, 120.30029296875 22.6241521580904))"
Taiwan,0.3348608827995925,97489.0,43536.0,7.0,148.25,2021,"POLYGON ((120.30029296875 22.6292225194605, 120.305786132812 22.6292225194605, 120.305786132812 22.6241521580904, 120.30029296875 22.6241521580904, 120.30029296875 22.6292225194605))"
Taiwan,0.3753834724513747,97489.0,43536.0,7.0,148.25,2021,"POLYGON ((120.30029296875 22.6292225194605, 120.305786132812 22.6292225194605, 120.305786132812 22.6241521580904, 120.30029296875 22.6241521580904, 120.30029296875 22.6292225194605))"
Taiwan,0.3915934399537719,84881.5,43200.0,10.5,311.0,2021,"POLYGON ((120.30029296875 22.6342926937935, 120.305786132812 22.6342926937935, 120.305786132812 22.6292225194605, 120.30029296875 22.6292225194605, 120.30029296875 22.6342926937935))"
Taiwan,0.388391519467604,76909.25,37529.5,7.75,259.75,2021,"POLYGON ((120.30029296875 22.6393626810567, 120.305786132812 22.6393626810567, 120.305786132812 22.6342926937935, 120.30029296875 22.6342926937935, 120.30029296875 22.6393626810567))"
Taiwan,0.3664653712473715,90430.25,37016.25,10.5,361.25,2021,"POLYGON ((120.30029296875 22.6444324812172, 120.305786132812 22.6444324812172, 120.305786132812 22.6393626810567, 120.30029296875 22.6393626810567, 120.30029296875 22.6444324812172))"
Taiwan,0.3296989861836373,114294.0,42654.0,8.5,363.5,2021,"POLYGON ((120.30029296875 22.6495020942422, 120.305786132812 22.6495020942422, 120.305786132812 22.6444324812172, 120.30029296875 22.6444324812172, 120.30029296875 22.6495020942422))"
Taiwan,0.3016247403970742,118230.5,52094.5,8.0,1092.75,2021,"POLYGON ((120.30029296875 22.6647098101768, 120.305786132812 22.6647098101768, 120.305786132812 22.6596407587548, 120.30029296875 22.6596407587548, 120.30029296875 22.6647098101768))"
Taiwan,0.3462996764447248,39458.66666666666,13788.666666666666,9.0,20.0,2021,"POLYGON ((120.305786132812 22.5632932447078, 120.311279296875 22.5632932447078, 120.311279296875 22.558220454844, 120.305786132812 22.558220454844, 120.305786132812 22.5632932447078))"
Taiwan,0.4277029555206698,19635.0,17210.0,3.0,2.0,2021,"POLYGON ((120.305786132812 22.5683658479615, 120.311279296875 22.5683658479615, 120.311279296875 22.5632932447078, 120.305786132812 22.5632932447078, 120.305786132812 22.5683658479615))"
Taiwan,0.3342485807118262,112215.75,52348.25,8.25,351.5,2021,"POLYGON ((120.305786132812 22.6089399520859, 120.311279296875 22.6089399520859, 120.311279296875 22.6038688428957, 120.305786132812 22.6038688428957, 120.305786132812 22.6089399520859))"
Taiwan,0.3394574670052304,106165.5,49172.5,7.75,470.25,2021,"POLYGON ((120.305786132812 22.6140108743703, 120.311279296875 22.6140108743703, 120.311279296875 22.6089399520859, 120.305786132812 22.6089399520859, 120.305786132812 22.6140108743703))"
Taiwan,0.3341102319217163,125906.5,51461.0,10.0,530.25,2021,"POLYGON ((120.305786132812 22.6190816097161, 120.311279296875 22.6190816097161, 120.311279296875 22.6140108743703, 120.305786132812 22.6140108743703, 120.305786132812 22.6190816097161))"
Taiwan,0.3169623419173892,128360.0,47001.5,8.75,483.25,2021,"POLYGON ((120.305786132812 22.6292225194605, 120.311279296875 22.6292225194605, 120.311279296875 22.6241521580904, 120.305786132812 22.6241521580904, 120.305786132812 22.6292225194605))"
Taiwan,0.3399203376486846,93434.25,35463.0,8.25,318.75,2021,"POLYGON ((120.305786132812 22.6342926937935, 120.311279296875 22.6342926937935, 120.311279296875 22.6292225194605, 120.305786132812 22.6292225194605, 120.305786132812 22.6342926937935))"
Taiwan,0.3650071967379187,98492.75,47593.5,7.25,276.0,2021,"POLYGON ((120.305786132812 22.6393626810567, 120.311279296875 22.6393626810567, 120.311279296875 22.6342926937935, 120.305786132812 22.6342926937935, 120.305786132812 22.6393626810567))"
Taiwan,0.365449066625074,119175.25,53408.25,9.0,389.25,2021,"POLYGON ((120.305786132812 22.6444324812172, 120.311279296875 22.6444324812172, 120.311279296875 22.6393626810567, 120.305786132812 22.6393626810567, 120.305786132812 22.6444324812172))"
Taiwan,0.3286601280689005,108588.75,56188.25,7.0,335.75,2021,"POLYGON ((120.305786132812 22.6495020942422, 120.311279296875 22.6495020942422, 120.311279296875 22.6444324812172, 120.305786132812 22.6444324812172, 120.305786132812 22.6495020942422))"
Taiwan,0.3436672297017306,52930.5,22073.5,5.5,1.0,2021,"POLYGON ((120.311279296875 22.558220454844, 120.316772460938 22.558220454844, 120.316772460938 22.5531474784032, 120.311279296875 22.5531474784032, 120.311279296875 22.558220454844))"
Taiwan,0.3182893257503393,122235.0,48361.0,7.75,855.75,2021,"POLYGON ((120.311279296875 22.6089399520859, 120.316772460938 22.6089399520859, 120.316772460938 22.6038688428957, 120.311279296875 22.6038688428957, 120.311279296875 22.6089399520859))"
Taiwan,0.3267440322624409,128767.5,48118.25,7.75,694.25,2021,"POLYGON ((120.311279296875 22.6140108743703, 120.316772460938 22.6140108743703, 120.316772460938 22.6089399520859, 120.311279296875 22.6089399520859, 120.311279296875 22.6140108743703))"
Taiwan,0.3300620702390285,119914.75,45669.5,6.75,507.0,2021,"POLYGON ((120.311279296875 22.6190816097161, 120.316772460938 22.6190816097161, 120.316772460938 22.6140108743703, 120.311279296875 22.6140108743703, 120.311279296875 22.6190816097161))"
Taiwan,0.3497042833429803,119914.75,45669.5,6.75,507.0,2021,"POLYGON ((120.311279296875 22.6190816097161, 120.316772460938 22.6190816097161, 120.316772460938 22.6140108743703, 120.311279296875 22.6140108743703, 120.311279296875 22.6190816097161))"
Taiwan,0.3101246354127019,130393.25,51683.75,7.0,552.25,2021,"POLYGON ((120.311279296875 22.6241521580904, 120.316772460938 22.6241521580904, 120.316772460938 22.6190816097161, 120.311279296875 22.6190816097161, 120.311279296875 22.6241521580904))"
Taiwan,0.3638582496308272,120288.75,48201.0,8.0,340.25,2021,"POLYGON ((120.311279296875 22.6393626810567, 120.316772460938 22.6393626810567, 120.316772460938 22.6342926937935, 120.311279296875 22.6342926937935, 120.311279296875 22.6393626810567))"
Taiwan,0.3596608544776853,120288.75,48201.0,8.0,340.25,2021,"POLYGON ((120.311279296875 22.6393626810567, 120.316772460938 22.6393626810567, 120.316772460938 22.6342926937935, 120.311279296875 22.6342926937935, 120.311279296875 22.6393626810567))"
Taiwan,0.3596058487999115,99555.0,42202.0,9.25,442.75,2021,"POLYGON ((120.311279296875 22.6444324812172, 120.316772460938 22.6444324812172, 120.316772460938 22.6393626810567, 120.311279296875 22.6393626810567, 120.311279296875 22.6444324812172))"
Taiwan,0.3764477954388142,99555.0,42202.0,9.25,442.75,2021,"POLYGON ((120.311279296875 22.6444324812172, 120.316772460938 22.6444324812172, 120.316772460938 22.6393626810567, 120.311279296875 22.6393626810567, 120.311279296875 22.6444324812172))"
Taiwan,0.3107770485568151,114584.75,45353.0,8.75,325.5,2021,"POLYGON ((120.311279296875 22.6495020942422, 120.316772460938 22.6495020942422, 120.316772460938 22.6444324812172, 120.311279296875 22.6444324812172, 120.311279296875 22.6495020942422))"
Taiwan,0.3072701202287475,96598.0,46499.75,8.5,208.75,2021,"POLYGON ((120.316772460938 22.6393626810567, 120.322265625 22.6393626810567, 120.322265625 22.6342926937935, 120.316772460938 22.6342926937935, 120.316772460938 22.6393626810567))"
Taiwan,0.3111060578176053,102614.0,44973.0,8.75,274.5,2021,"POLYGON ((120.322265625 22.6393626810567, 120.327758789062 22.6393626810567, 120.327758789062 22.6342926937935, 120.322265625 22.6342926937935, 120.322265625 22.6393626810567))"
Taiwan,0.3126309223442883,110183.25,45919.5,7.75,362.75,2021,"POLYGON ((120.327758789062 22.6342926937935, 120.333251953125 22.6342926937935, 120.333251953125 22.6292225194605, 120.327758789062 22.6292225194605, 120.327758789062 22.6342926937935))"
Taiwan,0.3266024809540414,104001.25,46954.5,9.0,328.75,2021,"POLYGON ((120.327758789062 22.6393626810567, 120.333251953125 22.6393626810567, 120.333251953125 22.6342926937935, 120.327758789062 22.6342926937935, 120.327758789062 22.6393626810567))"
Taiwan,0.3198772701827263,135179.0,61496.75,8.0,62.0,2021,"POLYGON ((120.333251953125 22.5734382645724, 120.338745117188 22.5734382645724, 120.338745117188 22.5683658479615, 120.333251953125 22.5683658479615, 120.333251953125 22.5734382645724))"
Taiwan,0.3073596160580399,105665.0,45216.5,8.5,361.0,2021,"POLYGON ((120.333251953125 22.6342926937935, 120.338745117188 22.6342926937935, 120.338745117188 22.6292225194605, 120.333251953125 22.6292225194605, 120.333251953125 22.6342926937935))"
Taiwan,0.3201917768879651,117924.5,50583.0,8.25,369.75,2021,"POLYGON ((120.333251953125 22.6393626810567, 120.338745117188 22.6393626810567, 120.338745117188 22.6342926937935, 120.333251953125 22.6342926937935, 120.333251953125 22.6393626810567))"
Taiwan,0.3165910594151767,117924.5,50583.0,8.25,369.75,2021,"POLYGON ((120.333251953125 22.6393626810567, 120.338745117188 22.6393626810567, 120.338745117188 22.6342926937935, 120.333251953125 22.6342926937935, 120.333251953125 22.6393626810567))"
Taiwan,0.3680121681720378,65681.5,32915.0,18.5,14.75,2021,"POLYGON ((120.333251953125 22.7001879248344, 120.338745117188 22.7001879248344, 120.338745117188 22.6951201849657, 120.333251953125 22.6951201849657, 120.333251953125 22.7001879248344))"
Taiwan,0.4235418555748099,65681.5,32915.0,18.5,14.75,2021,"POLYGON ((120.333251953125 22.7001879248344, 120.338745117188 22.7001879248344, 120.338745117188 22.6951201849657, 120.333251953125 22.6951201849657, 120.333251953125 22.7001879248344))"
Taiwan,0.367288461148038,45094.75,33396.5,7.0,8.75,2021,"POLYGON ((120.333251953125 22.7052554772075, 120.338745117188 22.7052554772075, 120.338745117188 22.7001879248344, 120.333251953125 22.7001879248344, 120.333251953125 22.7052554772075))"
Taiwan,0.353483099651073,45094.75,33396.5,7.0,8.75,2021,"POLYGON ((120.333251953125 22.7052554772075, 120.338745117188 22.7052554772075, 120.338745117188 22.7001879248344, 120.333251953125 22.7001879248344, 120.333251953125 22.7052554772075))"
Taiwan,0.3034215084311437,114080.5,41953.0,11.0,93.0,2021,"POLYGON ((120.338745117188 22.5683658479615, 120.34423828125 22.5683658479615, 120.34423828125 22.5632932447078, 120.338745117188 22.5632932447078, 120.338745117188 22.5683658479615))"
Taiwan,0.397038415895484,56811.0,27806.25,5.0,20.0,2021,"POLYGON ((120.338745117188 22.5734382645724, 120.34423828125 22.5734382645724, 120.34423828125 22.5683658479615, 120.338745117188 22.5683658479615, 120.338745117188 22.5734382645724))"
Taiwan,0.3056778669535708,92670.5,41893.25,8.75,289.0,2021,"POLYGON ((120.338745117188 22.6342926937935, 120.34423828125 22.6342926937935, 120.34423828125 22.6292225194605, 120.338745117188 22.6292225194605, 120.338745117188 22.6342926937935))"
Taiwan,0.3143476662395218,120199.5,48056.5,15.0,375.5,2021,"POLYGON ((120.338745117188 22.6393626810567, 120.34423828125 22.6393626810567, 120.34423828125 22.6342926937935, 120.338745117188 22.6342926937935, 120.338745117188 22.6393626810567))"
Taiwan,0.4512518682812378,129799.5,65663.25,3.75,2.5,2021,"POLYGON ((120.338745117188 22.7001879248344, 120.34423828125 22.7001879248344, 120.34423828125 22.6951201849657, 120.338745117188 22.6951201849657, 120.338745117188 22.7001879248344))"
Taiwan,0.3204237556673413,129799.5,65663.25,3.75,2.5,2021,"POLYGON ((120.338745117188 22.7001879248344, 120.34423828125 22.7001879248344, 120.34423828125 22.6951201849657, 120.338745117188 22.6951201849657, 120.338745117188 22.7001879248344))"
Taiwan,0.3026428306659331,113736.25,42973.0,8.0,226.0,2021,"POLYGON ((120.34423828125 22.5683658479615, 120.349731445312 22.5683658479615, 120.349731445312 22.5632932447078, 120.34423828125 22.5632932447078, 120.34423828125 22.5683658479615))"
Taiwan,0.3902415657604911,109873.75,45284.75,10.5,94.0,2021,"POLYGON ((120.34423828125 22.5734382645724, 120.349731445312 22.5734382645724, 120.349731445312 22.5683658479615, 120.34423828125 22.5683658479615, 120.34423828125 22.5734382645724))"
Taiwan,0.3187483921902496,5412.0,322.0,40.0,1.0,2021,"POLYGON ((120.355224609375 22.5328537075271, 120.360717773438 22.5328537075271, 120.360717773438 22.5277797986946, 120.355224609375 22.5277797986946, 120.355224609375 22.5328537075271))"
Taiwan,0.3087630566185436,56532.5,37445.75,4.0,1.25,2021,"POLYGON ((120.360717773438 22.5328537075271, 120.3662109375 22.5328537075271, 120.3662109375 22.5277797986946, 120.360717773438 22.5277797986946, 120.360717773438 22.5328537075271))"
Taiwan,0.3179269947719762,23343.0,14723.0,25.0,1.0,2021,"POLYGON ((120.360717773438 22.5379274299472, 120.3662109375 22.5379274299472, 120.3662109375 22.5328537075271, 120.360717773438 22.5328537075271, 120.360717773438 22.5379274299472))"
Taiwan,0.3252927868380146,23343.0,14723.0,25.0,1.0,2021,"POLYGON ((120.360717773438 22.5379274299472, 120.3662109375 22.5379274299472, 120.3662109375 22.5328537075271, 120.360717773438 22.5328537075271, 120.360717773438 22.5379274299472))"
Taiwan,0.3473713128193856,56132.25,25267.0,15.25,10.5,2021,"POLYGON ((120.399169921875 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.8958827036826, 120.399169921875 23.8958827036826, 120.399169921875 23.9009049130377))"
Taiwan,0.3130580218289081,19090.0,18938.0,12.5,1.0,2021,"POLYGON ((120.404663085938 22.4922572200852, 120.41015625 22.4922572200852, 120.41015625 22.4871818211393, 120.404663085938 22.4871818211393, 120.404663085938 22.4922572200852))"
Taiwan,0.3329228545951498,25873.5,18236.5,7.0,2.0,2021,"POLYGON ((120.404663085938 23.9009049130377, 120.41015625 23.9009049130377, 120.41015625 23.8958827036826, 120.404663085938 23.8958827036826, 120.404663085938 23.9009049130377))"
Taiwan,0.329579444910028,30444.5,22974.0,6.5,3.0,2021,"POLYGON ((120.404663085938 23.9059269273147, 120.41015625 23.9059269273147, 120.41015625 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.9059269273147))"
Taiwan,0.3575856070986749,25773.5,16942.5,11.5,1.5,2021,"POLYGON ((120.41015625 22.4973324328823, 120.415649414062 22.4973324328823, 120.415649414062 22.4922572200852, 120.41015625 22.4922572200852, 120.41015625 22.4973324328823))"
Taiwan,0.3209620504688156,29881.25,14872.5,16.5,11.0,2021,"POLYGON ((120.41015625 22.5024074594977, 120.415649414062 22.5024074594977, 120.415649414062 22.4973324328823, 120.41015625 22.4973324328823, 120.41015625 22.5024074594977))"
Taiwan,0.3207681137248792,60302.0,34932.0,6.0,1.0,2021,"POLYGON ((120.41015625 23.9009049130377, 120.415649414062 23.9009049130377, 120.415649414062 23.8958827036826, 120.41015625 23.8958827036826, 120.41015625 23.9009049130377))"
Taiwan,0.3375816064740091,2371.0,1652.0,55.0,5.0,2021,"POLYGON ((120.41015625 23.9059269273147, 120.415649414062 23.9059269273147, 120.415649414062 23.9009049130377, 120.41015625 23.9009049130377, 120.41015625 23.9059269273147))"
Taiwan,0.3404418628998426,46175.5,15939.0,8.5,3.0,2021,"POLYGON ((120.503540039062 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9109487464825, 120.503540039062 23.9109487464825, 120.503540039062 23.9159703705102))"
Taiwan,0.3524788675522671,47510.5,14021.0,11.5,2.5,2021,"POLYGON ((120.503540039062 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9159703705102, 120.503540039062 23.9159703705102, 120.503540039062 23.9209917993668))"
Taiwan,0.3395652657117779,47510.5,14021.0,11.5,2.5,2021,"POLYGON ((120.503540039062 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9159703705102, 120.503540039062 23.9159703705102, 120.503540039062 23.9209917993668))"
Taiwan,0.395056390912503,76171.66666666667,32528.33333333333,8.333333333333334,3.0,2021,"POLYGON ((120.509033203125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9109487464825, 120.509033203125 23.9109487464825, 120.509033203125 23.9159703705102))"
Taiwan,0.362546614594625,42425.5,22962.0,11.25,2.5,2021,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))"
Taiwan,0.3595098897064346,42425.5,22962.0,11.25,2.5,2021,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))"
Taiwan,0.3060061736012574,29915.0,5551.0,11.0,1.0,2021,"POLYGON ((120.509033203125 23.9260130330212, 120.514526367188 23.9260130330212, 120.514526367188 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9260130330212))"
Taiwan,0.3527289551168808,82028.0,33742.666666666664,10.0,13.333333333333334,2021,"POLYGON ((120.514526367188 23.9159703705102, 120.52001953125 23.9159703705102, 120.52001953125 23.9109487464825, 120.514526367188 23.9109487464825, 120.514526367188 23.9159703705102))"
Taiwan,0.3184668423095909,58833.75,31971.0,38.25,7.5,2021,"POLYGON ((120.514526367188 23.9209917993668, 120.52001953125 23.9209917993668, 120.52001953125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9209917993668))"
Philippines,0.3470554895908949,4855.0,8136.0,84.0,1.0,2021,"POLYGON ((120.536499023438 14.4293603933732, 120.5419921875 14.4293603933732, 120.5419921875 14.4240404443547, 120.536499023438 14.4240404443547, 120.536499023438 14.4293603933732))"
Taiwan,0.3000006715583806,116827.5,42696.25,9.0,195.0,2021,"POLYGON ((120.536499023438 24.0765591202954, 120.5419921875 24.0765591202954, 120.5419921875 24.0715437570752, 120.536499023438 24.0715437570752, 120.536499023438 24.0765591202954))"
Philippines,0.3275007971063789,11486.5,6642.0,11.5,7.0,2021,"POLYGON ((120.596923828125 14.5250977010989, 120.602416992188 14.5250977010989, 120.602416992188 14.5197800463261, 120.596923828125 14.5197800463261, 120.596923828125 14.5250977010989))"
Philippines,0.3514830895255061,1147.0,1644.0,26.0,2.0,2021,"POLYGON ((120.602416992188 14.5250977010989, 120.60791015625 14.5250977010989, 120.60791015625 14.5197800463261, 120.602416992188 14.5197800463261, 120.602416992188 14.5250977010989))"
Philippines,0.3341178177052947,1147.0,1644.0,26.0,2.0,2021,"POLYGON ((120.602416992188 14.5250977010989, 120.60791015625 14.5250977010989, 120.60791015625 14.5197800463261, 120.602416992188 14.5197800463261, 120.602416992188 14.5250977010989))"
Taiwan,0.3025106151835778,136959.0,51801.25,5.25,270.5,2021,"POLYGON ((120.6298828125 24.1768251504575, 120.635375976562 24.1768251504575, 120.635375976562 24.1718137162514, 120.6298828125 24.1718137162514, 120.6298828125 24.1768251504575))"
Taiwan,0.3019748202872895,126473.25,71360.0,6.0,535.25,2021,"POLYGON ((120.635375976562 24.1668020853032, 120.640869140625 24.1668020853032, 120.640869140625 24.1617902576437, 120.635375976562 24.1617902576437, 120.635375976562 24.1668020853032))"
Taiwan,0.3284583111890515,102740.0,45328.75,7.75,556.75,2021,"POLYGON ((120.635375976562 24.1718137162514, 120.640869140625 24.1718137162514, 120.640869140625 24.1668020853032, 120.635375976562 24.1668020853032, 120.635375976562 24.1718137162514))"
Taiwan,0.3155596350247119,116987.5,48647.0,5.25,617.0,2021,"POLYGON ((120.635375976562 24.1768251504575, 120.640869140625 24.1768251504575, 120.640869140625 24.1718137162514, 120.635375976562 24.1718137162514, 120.635375976562 24.1768251504575))"
Taiwan,0.3333947311082184,69074.5,32999.25,7.5,240.5,2021,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))"
Taiwan,0.3111352880754483,69074.5,32999.25,7.5,240.5,2021,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))"
Taiwan,0.3039159772550551,103436.75,40892.25,6.5,306.75,2021,"POLYGON ((120.673828125 24.151766012313, 120.679321289062 24.151766012313, 120.679321289062 24.1467535947031, 120.673828125 24.1467535947031, 120.673828125 24.151766012313))"
Taiwan,0.3321773859741422,70807.0,36212.0,5.75,137.5,2021,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))"
Taiwan,0.306174179651649,70807.0,36212.0,5.75,137.5,2021,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))"
Taiwan,0.3143764694949263,115768.0,42099.5,5.25,147.0,2021,"POLYGON ((120.690307617188 24.1417409805043, 120.69580078125 24.1417409805043, 120.69580078125 24.1367281697474, 120.690307617188 24.1367281697474, 120.690307617188 24.1417409805043))"
Taiwan,0.3450752081336045,28560.5,21690.0,5.5,3.5,2021,"POLYGON ((120.9375 23.9862525998418, 120.942993164062 23.9862525998418, 120.942993164062 23.9812337110267, 120.9375 23.9812337110267, 120.9375 23.9862525998418))"
Taiwan,0.3449614119837147,28560.5,21690.0,5.5,3.5,2021,"POLYGON ((120.9375 23.9862525998418, 120.942993164062 23.9862525998418, 120.942993164062 23.9812337110267, 120.9375 23.9812337110267, 120.9375 23.9862525998418))"
Taiwan,0.3275012434505104,132746.66666666666,65698.66666666667,4.333333333333333,3.0,2021,"POLYGON ((120.9375 23.9912712930527, 120.942993164062 23.9912712930527, 120.942993164062 23.9862525998418, 120.9375 23.9862525998418, 120.9375 23.9912712930527))"
Taiwan,0.3142085798997452,132746.66666666666,65698.66666666667,4.333333333333333,3.0,2021,"POLYGON ((120.9375 23.9912712930527, 120.942993164062 23.9912712930527, 120.942993164062 23.9862525998418, 120.9375 23.9862525998418, 120.9375 23.9912712930527))"
Taiwan,0.3186985105417391,16411.0,3289.0,95.0,1.0,2021,"POLYGON ((120.942993164062 23.9862525998418, 120.948486328125 23.9862525998418, 120.948486328125 23.9812337110267, 120.942993164062 23.9812337110267, 120.942993164062 23.9862525998418))"
Taiwan,0.357669835270611,34640.0,8210.0,5.5,1.0,2021,"POLYGON ((120.942993164062 23.9912712930527, 120.948486328125 23.9912712930527, 120.948486328125 23.9862525998418, 120.942993164062 23.9862525998418, 120.942993164062 23.9912712930527))"
Philippines,0.3962668564554852,78841.0,66580.0,9.0,10.0,2021,"POLYGON ((120.948486328125 14.6101627588732, 120.953979492188 14.6101627588732, 120.953979492188 14.6048471550539, 120.948486328125 14.6048471550539, 120.948486328125 14.6101627588732))"
Philippines,0.3442872193189509,46704.75,32407.75,4.0,17.5,2021,"POLYGON ((120.95947265625 14.5888995727386, 120.964965820312 14.5888995727386, 120.964965820312 14.5835834551565, 120.95947265625 14.5835834551565, 120.95947265625 14.5888995727386))"
Philippines,0.342331847731984,64287.5,67398.75,10.25,1266.75,2021,"POLYGON ((120.95947265625 14.6048471550539, 120.964965820312 14.6048471550539, 120.964965820312 14.5995314227299, 120.95947265625 14.5995314227299, 120.95947265625 14.6048471550539))"
Philippines,0.4599339320056329,64287.5,67398.75,10.25,1266.75,2021,"POLYGON ((120.95947265625 14.6048471550539, 120.964965820312 14.6048471550539, 120.964965820312 14.5995314227299, 120.95947265625 14.5995314227299, 120.95947265625 14.6048471550539))"
Philippines,0.4116872719451738,60538.25,62024.0,13.25,1326.0,2021,"POLYGON ((120.95947265625 14.6101627588732, 120.964965820312 14.6101627588732, 120.964965820312 14.6048471550539, 120.95947265625 14.6048471550539, 120.95947265625 14.6101627588732))"
Philippines,0.3499919595743602,58468.0,49954.5,11.75,1826.5,2021,"POLYGON ((120.95947265625 14.6154782341453, 120.964965820312 14.6154782341453, 120.964965820312 14.6101627588732, 120.95947265625 14.6101627588732, 120.95947265625 14.6154782341453))"
Philippines,0.3279730680699438,64401.5,66969.25,9.5,1398.5,2021,"POLYGON ((120.95947265625 14.6207935808273, 120.964965820312 14.6207935808273, 120.964965820312 14.6154782341453, 120.95947265625 14.6154782341453, 120.95947265625 14.6207935808273))"
Philippines,0.4676961888826383,53111.75,49506.25,10.5,49.5,2021,"POLYGON ((120.964965820312 14.5942155619439, 120.970458984375 14.5942155619439, 120.970458984375 14.5888995727386, 120.964965820312 14.5888995727386, 120.964965820312 14.5942155619439))"
Philippines,0.3002494529569622,64450.75,67448.25,9.75,1432.25,2021,"POLYGON ((120.964965820312 14.6048471550539, 120.970458984375 14.6048471550539, 120.970458984375 14.5995314227299, 120.964965820312 14.5995314227299, 120.964965820312 14.6048471550539))"
